Date,User,Tweet,Tweet_no_http,Translated
2022-07-24 10:45:01+00:00,bright10863,"寝ても悪夢

起きてる時間もストレス

どうして(「๑•₃•)「 ʷʱʸ?こうなった！

薬飲んで寝てる4時間くらいが1番楽

夏乗り越えられるかコロナも不安","寝ても悪夢

起きてる時間もストレス

どうして(「๑•₃•)「 ʷʱʸ?こうなった！

薬飲んで寝てる4時間くらいが1番楽

夏乗り越えられるかコロナも不安","nightmare even when i sleep

Waking time is also stressful

Why (「๑•₃•)」 ʷʱʸ?

About 4 hours of taking medicine and sleeping is the easiest

I'm worried about corona whether I can overcome summer"
2022-07-24 10:44:39+00:00,nino_1024,マジでキレそうコロナストレスやばすぎてそのうちハゲるわこれ,マジでキレそうコロナストレスやばすぎてそのうちハゲるわこれ,I'm really going mad Corona stress is so bad I'm going bald sooner or later
2022-07-24 10:44:12+00:00,BL_LOVE25,"ウェステリアに行きたい……😨
けど、親には止められるし…😨
何よりキツいのは…、コロナ来てから好きなキャストさんとアミューズメントでハグギュッができなくなって…２年か３年くらいストレスが完全に溜まった……😨
もう助けて…………😨😨","ウェステリアに行きたい……😨
けど、親には止められるし…😨
何よりキツいのは…、コロナ来てから好きなキャストさんとアミューズメントでハグギュッができなくなって…２年か３年くらいストレスが完全に溜まった……😨
もう助けて…………😨😨","I want to go to Westeria...😨
But my parents can stop me...😨
What's tougher than anything else is... After the arrival of Corona, I couldn't hug my favorite cast members at the amusement park... I was completely stressed out for about 2 or 3 years...😨
Help me already......😨😨"
2022-07-24 10:43:13+00:00,misuzu08997570,"🎮あつまれどうぶつの森🎮
コロナ禍で出かけられない、人に会えないという苦痛の状態のなかで非常に救われました。好きな時間に好きなことができるという緩さがストレス発散にもなりますし、自分好みの島にできるところに楽しみを感じます♬","🎮あつまれどうぶつの森🎮
コロナ禍で出かけられない、人に会えないという苦痛の状態のなかで非常に救われました。好きな時間に好きなことができるという緩さがストレス発散にもなりますし、自分好みの島にできるところに楽しみを感じます♬","🎮 Collected Animal Crossing 🎮
I was very saved in the painful state of not being able to go out and meet people due to the corona wreck. Being able to do what you want when you want is a great way to relieve stress, and I enjoy being able to make the island the way I like it."
2022-07-24 10:42:59+00:00,CgzcRa,"昨日今日と一日中下瞼がピクピクしてて、さすがに本当に心配になってきた。

今朝は8時間寝たし昨日今日ずっとダラダラ過ごしてるのになぁ~💦

やっぱストレスかぁ💦でもコロナおさまらんかぎりストレス無くならない💦ストレスのスケールでかすぎ(›´ω`‹ )","昨日今日と一日中下瞼がピクピクしてて、さすがに本当に心配になってきた。

今朝は8時間寝たし昨日今日ずっとダラダラ過ごしてるのになぁ~💦

やっぱストレスかぁ💦でもコロナおさまらんかぎりストレス無くならない💦ストレスのスケールでかすぎ(›´ω`‹ )","My lower eyelids have been twitching all day yesterday and today, and I'm really starting to worry.

I slept for 8 hours this morning, and I've been lazing around all day yesterday~💦

After all, it's stressful 💦 But as long as the corona is over, the stress won't go away 💦 The scale of stress is too much (›´ω`‹ )"
2022-07-24 10:42:41+00:00,kenpyo1106,"スーパー銭湯♨️に、２週間ほど行けてないだけで、結構ストレスが。

相方さんはコロナが怖い様子で（確かに仰る通りだが）誘っても乗り気じゃ無いし、一人で行こうと思っても、最近、有給休暇が取れないし。

こんなにイライラするとは思わなかったなぁ。","スーパー銭湯♨️に、２週間ほど行けてないだけで、結構ストレスが。

相方さんはコロナが怖い様子で（確かに仰る通りだが）誘っても乗り気じゃ無いし、一人で行こうと思っても、最近、有給休暇が取れないし。

こんなにイライラするとは思わなかったなぁ。","Just not being able to go to the super sento♨️ for about two weeks is quite stressful.

My partner looks scared of the coronavirus (I'm sure you're right), but he's reluctant to invite me.

I didn't expect her to be so annoyed."
2022-07-24 10:38:40+00:00,9676_asuyua,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● コロナ疲れで子供にストレスぶつ…
● パパ呼び普通ですよ。あっ僻…
● 大丈夫？？病院いくのは娘ちゃ…
● 何系の病気ですか？(T_T)…
#質問箱 #匿名質問募集中

https://t.co/k7zEuZXw9X","みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● コロナ疲れで子供にストレスぶつ…
● パパ呼び普通ですよ。あっ僻…
● 大丈夫？？病院いくのは娘ちゃ…
● 何系の病気ですか？(T_T)…
#質問箱 #匿名質問募集中

 ","We are looking for anonymous questions from everyone!

I am answering this question
● Stress on children due to corona fatigue...
● It's normal to call you Papa. Ah remote...
● Are you okay? ? My daughter is going to the hospital...
● What type of disease do you have? (T_T)…
# Question box # Looking for anonymous questions"
2022-07-24 10:38:12+00:00,neuro__cr0125,今は誰がコロナになってもおかしくないけど、「家族がいる人→仕方ない」「独身→お前どこ行った？」になるから意地でもかかれない😱😱いや、独身も息抜きさせて😱家族いるから外出仕方ないだろうけど、独身もストレスたまります😱😱感染対策はしてます😱,今は誰がコロナになってもおかしくないけど、「家族がいる人→仕方ない」「独身→お前どこ行った？」になるから意地でもかかれない😱😱いや、独身も息抜きさせて😱家族いるから外出仕方ないだろうけど、独身もストレスたまります😱😱感染対策はしてます😱,"Right now, it wouldn't be strange for anyone to get the coronavirus, but ""People who have family → can't be helped"", ""Single → Where did you go?"" I can't help but go out, but being single is stressful 😱😱 I'm taking measures against infection 😱"
2022-07-24 10:36:41+00:00,rin2525,頭痛と倦怠感。コロナじゃなけりゃいいけど。ただの休薬期間の症状ならいいけど。ただのストレスかもだけど。,頭痛と倦怠感。コロナじゃなけりゃいいけど。ただの休薬期間の症状ならいいけど。ただのストレスかもだけど。,"Headache and fatigue. I hope it's not corona. If it's just a symptom of a drug holiday, that's fine. Maybe just stress."
2022-07-24 10:28:16+00:00,legitsuchigamer,"コロナが流行ってるとは思えないほど今日人来たな
みんなストレス溜まってたんやろな","コロナが流行ってるとは思えないほど今日人来たな
みんなストレス溜まってたんやろな","So many people came today that I can't believe that Corona is prevalent.
Everyone was stressed"
2022-07-24 10:27:27+00:00,seed90076504,アカン、周りに咳してる奴多すぎてコロナを普通に怖がってる俺のストレス値がえぐい。,アカン、周りに咳してる奴多すぎてコロナを普通に怖がってる俺のストレス値がえぐい。,"Akan, there are too many coughing people around me, and my stress value is so bad that I'm usually afraid of corona."
2022-07-24 10:26:22+00:00,fxxk_evolution,"今日は付き合いのある家族で集まってBBQの予定だったけどコロナ感染が拡大しているので中止。

仕事は休みにしてあったし、息子君のサッカーの試合があったので観に行ってきました⚽️

普段の疲れと日焼けで帰ってきたら爆睡💣💤

さてTVで代表戦観るかな。

子供達全員サッカーやってるけど興味無し😭 https://t.co/SAehxCRnMu","今日は付き合いのある家族で集まってBBQの予定だったけどコロナ感染が拡大しているので中止。

仕事は休みにしてあったし、息子君のサッカーの試合があったので観に行ってきました⚽️

普段の疲れと日焼けで帰ってきたら爆睡💣💤

さてTVで代表戦観るかな。

子供達全員サッカーやってるけど興味無し😭  ","I was planning to have a BBQ with my family today, but it was canceled due to the spread of corona infections.

I had a day off from work and my son had a soccer game so I went to see him⚽️

I fell asleep when I came home with my usual fatigue and sunburn 💣💤

Well, I wonder if I'll watch the national team on TV.

All the kids are playing soccer but they are not interested😭"
2022-07-24 10:25:15+00:00,dalugonapanda,コロナ病棟って、自室からも出られないんだけど、それでストレス溜まった患者に怒鳴られながら血圧測ったら、くっっっそ高くて、本人も「怒ってるから高いんだよ💢」って言ってたのいい思い出。自覚してるならよし。,コロナ病棟って、自室からも出られないんだけど、それでストレス溜まった患者に怒鳴られながら血圧測ったら、くっっっそ高くて、本人も「怒ってるから高いんだよ💢」って言ってたのいい思い出。自覚してるならよし。,"In the corona ward, you can't even leave your room, but when you take your blood pressure while being yelled at by a stressed patient, it's really high. Pleasant memories. If you are aware of it."
2022-07-24 10:22:49+00:00,nonkye,推しチームも自分も（世の中も）コロナ禍に振り回されて、ストレスを食で解消を図ったら腹壊した。楽しくなぁい！放置してたアレでお絵描きしようと、すぐに上達系お絵描き動画見たら下書きは3回とか言ってる。えぇぇ無理。もういいや私は☟こんなんで。好きなように描こう。初めてにしては上手よ私。,推しチームも自分も（世の中も）コロナ禍に振り回されて、ストレスを食で解消を図ったら腹壊した。楽しくなぁい！放置してたアレでお絵描きしようと、すぐに上達系お絵描き動画見たら下書きは3回とか言ってる。えぇぇ無理。もういいや私は☟こんなんで。好きなように描こう。初めてにしては上手よ私。,"Both my team and myself (and the world) were swayed by the corona wreck, and when I tried to relieve stress with food, I broke down. It's fun! I tried to draw with that thing that I had left unattended, and when I immediately watched a drawing video that was progressing, it said that I would draft 3 times. Eh, I can't. I'm ☟ like this. Draw as you like. I'm good for my first time."
2022-07-24 10:20:27+00:00,miniko_holiday,コロナのことを考えると49日は…と親戚に伝えたら、みなさん了承してくれた。良かった。余計なストレスが減った,コロナのことを考えると49日は…と親戚に伝えたら、みなさん了承してくれた。良かった。余計なストレスが減った,"When I told my relatives that it would be the 49th, considering the coronavirus, they all agreed. Was good. Reduced unnecessary stress"
2022-07-24 10:16:17+00:00,ayukawam1,"晩ご飯食べた

体悪くして酒飲めなくなったんで
酒飲んでパーっと憂さ晴らしってこともできない

コロナでメンエスもしばらくガマンだし
寝ることぐらいしかストレス解消法がないなぁ…","晩ご飯食べた

体悪くして酒飲めなくなったんで
酒飲んでパーっと憂さ晴らしってこともできない

コロナでメンエスもしばらくガマンだし
寝ることぐらいしかストレス解消法がないなぁ…","ate dinner

I can't drink because I'm sick
I can't just drink alcohol and get rid of my sorrows

In Corona, Menes will be patient for a while
Sleeping is the only way to relieve stress..."
2022-07-24 10:15:17+00:00,St_Pauls_Arts,"お熱38.3℃まで上昇したの辛いなぁ…
因みにコロナは陰性でした。
完全にこれはストレスが原因と思われ。
まだ過去問題終わってないのに、どれだけ遅くとも29日提出がきつい。","お熱38.3℃まで上昇したの辛いなぁ…
因みにコロナは陰性でした。
完全にこれはストレスが原因と思われ。
まだ過去問題終わってないのに、どれだけ遅くとも29日提出がきつい。","It's painful to have a fever of 38.3 degrees Celsius...
Incidentally, Corona was negative.
I'm pretty sure this is due to stress.
Even though I haven't finished the past questions yet, I have to submit on the 29th at the latest."
2022-07-24 10:14:50+00:00,pokapoka3mama,"#ランプラ ツイート34回目🙌
やっと久々に盛れた🏃‍♀️🚶🏊🏃‍♀️
コロナ急拡大で激務の毎日💦
盛れずストレスの山😵‍💫
久々スッキリしました🎶
祖父母の家に🏡お泊りに行ってた
ほーちゃん、マサヒロマンの事を知ってメッセージ書いてた✨届くといいな
ジョグ🏃‍♀️7.77km
ジムウォーク🚶4.14km
ウォーク🚶5.55km https://t.co/HmBgXbW5Qf","#ランプラ ツイート34回目🙌
やっと久々に盛れた🏃‍♀️🚶🏊🏃‍♀️
コロナ急拡大で激務の毎日💦
盛れずストレスの山😵‍💫
久々スッキリしました🎶
祖父母の家に🏡お泊りに行ってた
ほーちゃん、マサヒロマンの事を知ってメッセージ書いてた✨届くといいな
ジョグ🏃‍♀️7.77km
ジムウォーク🚶4.14km
ウォーク🚶5.55km  ","#Ranpura 34th tweet 🙌
Finally got it after a long time🏃‍♀️🚶🏊🏃‍♀️
Every day of hard work due to the rapid expansion of corona 💦
A mountain of stress without being able to grow 😵‍💫
It's been a long time since I've felt refreshed 🎶
I went to my grandparents house 🏡 for a sleepover
Ho-chan, I wrote a message when I found out about Masahiroman✨ I hope it reaches you
Jog🏃‍♀️7.77km
Gym Walk🚶4.14km
Walk 🚶5.55km"
2022-07-24 10:14:01+00:00,bitter24,仕方ないけど今月遊ぶ予定全部どっちかがコロナの濃厚接触者でだめになっちゃったから悲しみ。。。ストレスはどこで発散すれば？？,仕方ないけど今月遊ぶ予定全部どっちかがコロナの濃厚接触者でだめになっちゃったから悲しみ。。。ストレスはどこで発散すれば？？,"I can't help it, but I'm sad because one of the people I planned to play this month was ruined by a close contact with Corona. . . Where should I release my stress? ?"
2022-07-24 10:10:24+00:00,yuka_1201ol,子供に家でも楽しく遊びながら運動してもらおうと思って家庭用トランポリン置いたら凄い喜んでさぁ。ストレス解消にもなってるみたい。コロナ禍で遊べない時もこれが家にあって助かったよ。私もダイエットや体幹のために使ってる笑https://t.co/zKvWotKrEx,子供に家でも楽しく遊びながら運動してもらおうと思って家庭用トランポリン置いたら凄い喜んでさぁ。ストレス解消にもなってるみたい。コロナ禍で遊べない時もこれが家にあって助かったよ。私もダイエットや体幹のために使ってる笑 ,I would be very happy if I put a home trampoline so that my children could have fun playing and exercising at home. It seems to relieve stress as well. It was helpful to have this at home even when I couldn't play due to the corona wreck. I also use it for diet and trunk lol
2022-07-24 10:08:37+00:00,ele8901,"手入れした車の空調の様子見がてらお買い物
とは言ってもコロナ怖いのでプチ買い物

しかし7時間位寝てた上に今も瞼が重い…
疲れかー( っ °､｡)っ","手入れした車の空調の様子見がてらお買い物
とは言ってもコロナ怖いのでプチ買い物

しかし7時間位寝てた上に今も瞼が重い…
疲れかー( っ °､｡)っ","Shopping while checking the condition of the car's air conditioning
That said, I'm afraid of corona, so I'm going to do a petit shopping

However, I slept for about 7 hours and my eyelids are still heavy...
Are you tired ( っ °,｡)"
2022-07-24 10:04:37+00:00,meruru1203,"コロナ渦の中
ここの病院は、看護師さんみんな直接でもモニター越しでも笑顔で対応してくれて
にっこり笑ってくれて声掛けも優しいし寄り添ってくれるし疲れを一切見せないから凄い🥺💕

医療従事者の皆さんいつも頑張ってくれてありがとうございます🌷︎´-","コロナ渦の中
ここの病院は、看護師さんみんな直接でもモニター越しでも笑顔で対応してくれて
にっこり笑ってくれて声掛けも優しいし寄り添ってくれるし疲れを一切見せないから凄い🥺💕

医療従事者の皆さんいつも頑張ってくれてありがとうございます🌷︎´-","in the corona vortex
At this hospital, all the nurses responded with a smile, both in person and through the monitor.
It's amazing because he smiles and talks to me kindly, snuggles up to me, and doesn't show any fatigue 🥺💕

Thank you to all the medical workers for always working hard 🌷︎´-"
2022-07-24 10:02:25+00:00,piroc777,"コロナなった友と久々に会ったが
なかなかしんどそうやったわ

咳出るのはストレスやろな","コロナなった友と久々に会ったが
なかなかしんどそうやったわ

咳出るのはストレスやろな","I met a friend who got corona for the first time in a while
It was really hard

Coughing is stressful"
2022-07-24 09:59:51+00:00,cj8jBdrlqySa0uk,"コロナになって…

肌が荒れなくなった
夜熟睡できる
嗚咽しなくなった
ご飯が美味しい
なにより日々のストレスがない
仕事から離れられて、身体が楽

申し訳ないが、限界だったんだろーねー","コロナになって…

肌が荒れなくなった
夜熟睡できる
嗚咽しなくなった
ご飯が美味しい
なにより日々のストレスがない
仕事から離れられて、身体が楽

申し訳ないが、限界だったんだろーねー","Become Corona...

No longer rough skin
can sleep well at night
no longer sobbing
rice is delicious
Best of all, no daily stress
Being away from work makes me feel better

I'm sorry, but that was the limit."
2022-07-24 09:58:27+00:00,phtcmr,コロナ疲れで、休みの日もダラダラ過ごして１日終わっちゃう。,コロナ疲れで、休みの日もダラダラ過ごして１日終わっちゃう。,"I'm tired of corona, and I'm going to spend a day off on my day off."
2022-07-24 09:55:45+00:00,manami00777245,"コロナのせいで大好きなご飯が全然楽しみじゃなくなった…
味がわからないだけでこんなにもストレスになるなんて……","コロナのせいで大好きなご飯が全然楽しみじゃなくなった…
味がわからないだけでこんなにもストレスになるなんて……","I'm not looking forward to my favorite meal at all because of Corona...
I can't believe I'm so stressed just not knowing the taste..."
2022-07-24 09:54:38+00:00,soareFP1,"前回のようなコロナの症状はないから、ただの疲れだと思うけど、顔が暑くて、36℃後半
平熱35℃だから、だるすぎる
明日も山の様な仕事だし、寝て治りますように","前回のようなコロナの症状はないから、ただの疲れだと思うけど、顔が暑くて、36℃後半
平熱35℃だから、だるすぎる
明日も山の様な仕事だし、寝て治りますように","I don't have any corona symptoms like last time, so I think I'm just tired, but my face is hot and it's around 36 degrees Celsius.
My normal temperature is 35℃, so I'm too tired
Tomorrow will be a mountain of work, so I hope you get some sleep and recover."
2022-07-24 09:54:15+00:00,kkojjaa1,酸素95 96は大丈夫なの？？？けっこう肺が苦しいけど😅コロナのせいで、出前は🙅‍♀️買い物🙅‍♂️支援物資は7日後だし不便だぜ🤣あと今まで行っていた病院に行けないし、リハビリも行けないし不便すぎる😓来月せっかくホテル予約したのにキャンセルしたしストレスだな😝　＃自宅療養,酸素95 96は大丈夫なの？？？けっこう肺が苦しいけど😅コロナのせいで、出前は🙅‍♀️買い物🙅‍♂️支援物資は7日後だし不便だぜ🤣あと今まで行っていた病院に行けないし、リハビリも行けないし不便すぎる😓来月せっかくホテル予約したのにキャンセルしたしストレスだな😝　＃自宅療養,"Is oxygen 95 96 okay? ? ? My lungs are pretty painful, but 😅 because of Corona, delivery is 🙅‍♀️Shopping🙅‍♂️Support supplies are 7 days away, so it's inconvenient🤣Also, I can't go to the hospital I've been to so far, and I can't go to rehab, so it's too inconvenient😓Next month I made a reservation at a hotel, but I canceled it, so I'm stressed 😝 #Recuperate at home"
2022-07-24 09:53:09+00:00,1_go_parfait,"下の子がコロナ陽性だった😞💦
急患センター行って解熱剤貰い終わるまでに約5時間…私も子供も疲れ果てた…。","下の子がコロナ陽性だった😞💦
急患センター行って解熱剤貰い終わるまでに約5時間…私も子供も疲れ果てた…。","The younger child was corona positive 😞💦
It took about 5 hours to go to the emergency center and get the antipyretics... I and my child were exhausted..."
2022-07-24 09:52:52+00:00,Revecca_reality,"ここ2週間ほど仕事忙しすぎて休憩も15分くらいしかとれず、ストレスで不眠、職場に行きたくないけど泣きながら出勤して、看護師もコロナや濃厚接触で連日人手不足、元の病棟に戻れず、ここ1週間で体重2キロ減ってて
こんなことしてて私は何か得られるのかな…ほんとに疲れた…","ここ2週間ほど仕事忙しすぎて休憩も15分くらいしかとれず、ストレスで不眠、職場に行きたくないけど泣きながら出勤して、看護師もコロナや濃厚接触で連日人手不足、元の病棟に戻れず、ここ1週間で体重2キロ減ってて
こんなことしてて私は何か得られるのかな…ほんとに疲れた…","I've been too busy with work for the past two weeks, so I can only take a 15-minute break. I've lost 2kg in the last week
I wonder if I can gain anything by doing this... I'm really tired..."
2022-07-24 09:49:21+00:00,Sisimaru440Pen,"母よ！盆に置いて部屋の前よ
父よ！コロナ患者が部屋から出るときはトイレとお風呂に入るときよ！

もうストレス溜まるわ！","母よ！盆に置いて部屋の前よ
父よ！コロナ患者が部屋から出るときはトイレとお風呂に入るときよ！

もうストレス溜まるわ！","Mother! Put it on a tray and put it in front of the room
Father! When a corona patient leaves the room, it's time to go to the toilet and bath!

I'm already stressed!"
2022-07-24 09:49:08+00:00,sutoriva,"友人が一昨日コロナ陽性ってことで、一応接触あったから自主隔離してたんだけど
自分の意思で引きこもってるのと引きこもらざるを得ないのとだと感じるストレス全然違うもんですな…(￣▽￣;)
あ、ちなみに熱もなく超元気です。","友人が一昨日コロナ陽性ってことで、一応接触あったから自主隔離してたんだけど
自分の意思で引きこもってるのと引きこもらざるを得ないのとだと感じるストレス全然違うもんですな…(￣▽￣;)
あ、ちなみに熱もなく超元気です。","My friend was positive for corona the day before yesterday, so I was in self-isolation because I had some contact.
The stress I feel when I'm withdrawing myself and when I'm forced to withdraw is completely different...(￣▽￣;)
Oh, by the way, I don't have a fever and I'm super fine."
2022-07-24 09:48:50+00:00,OUUTWof7HmSWeku,"１０年目の夏。一応勉強してるけど代わり映えなし。
考えてみると、ここ三年は答練は自宅受験だし、ストレス発散のスポーツクラブも行けないし、コロナのお陰で受験環境も大きく影響を受けたんだなあとなぜかシミジミ思った。","１０年目の夏。一応勉強してるけど代わり映えなし。
考えてみると、ここ三年は答練は自宅受験だし、ストレス発散のスポーツクラブも行けないし、コロナのお陰で受験環境も大きく影響を受けたんだなあとなぜかシミジミ思った。","The summer of the tenth year. I'm studying for the time being, but there's no substitute.
When I think about it, for the past three years, I've been practicing at home, and I can't even go to a sports club to relieve stress, and for some reason I've been thinking that the exam environment has been greatly affected by the coronavirus."
2022-07-24 09:47:04+00:00,Snow_KMF_KEY,"コロナになったら家族とか仕事場に迷惑かけちゃうから、どっか行きたくても怖くて何処も行けない(泣)
ヲタ活したいのに😓ひーくんの映画もまだ観に行けてないし…
ストレス溜まる…💦","コロナになったら家族とか仕事場に迷惑かけちゃうから、どっか行きたくても怖くて何処も行けない(泣)
ヲタ活したいのに😓ひーくんの映画もまだ観に行けてないし…
ストレス溜まる…💦","If I get coronavirus, I will cause trouble for my family and my workplace, so even if I want to go somewhere, I can't go anywhere because I'm scared (crying)
I want to be a wotakatsu 😓I haven't been able to go see Hii-kun's movie yet...
It's stressful...💦"
2022-07-24 09:44:48+00:00,Okumushi_hana,本当は長野に旅行に行こうとしてたこの土日。疲れ気味&amp;コロナ怖くて宿キャンセルして県内ドライブに変更。偶然通ったいすみ鉄道、タイ料理テイクアウト(砂糖ついてくるの本場っぽい笑)、海ー！！たのしかったー！ https://t.co/6CaTnrrWLL,本当は長野に旅行に行こうとしてたこの土日。疲れ気味&amp;コロナ怖くて宿キャンセルして県内ドライブに変更。偶然通ったいすみ鉄道、タイ料理テイクアウト(砂糖ついてくるの本場っぽい笑)、海ー！！たのしかったー！  ,"This Saturday and Sunday when I was actually going to travel to Nagano. Feeling tired and afraid of corona, canceled the accommodation and changed to a drive in the prefecture. The Isumi Railway, which I happened to pass by, take-out Thai food (sugar comes with it, looks like a real place lol), the sea! ! It was fun!"
